Station_ID,Date_Time,Dry_Bulb,RH,Pressure
KMLE,01-02-2017 10:35 MST,4,52.24,97403.16
KMLE,01-02-2017 10:55 MST,4,53.44,97435.76
KMLE,01-02-2017 11:15 MST,4,55.08,97468.36
KMLE,01-02-2017 11:35 MST,3.8,56.7,97468.36
KMLE,01-02-2017 11:55 MST,3.7,58.85,97403.16
KMLE,01-02-2017 12:15 MST,3.6,61.06,97370.56
KMLE,01-02-2017 12:35 MST,3.6,61.98,97403.16
KMLE,01-02-2017 12:55 MST,3.7,62.47,97435.76
KMLE,01-02-2017 13:15 MST,3.7,63.87,97403.16
KMLE,01-02-2017 13:35 MST,3.7,64.83,97370.56
KMLE,01-02-2017 13:55 MST,3.7,65.8,97403.16
KMLE,01-02-2017 14:15 MST,3.7,66.28,97403.16
KMLE,01-02-2017 14:35 MST,3.7,66.28,97403.16
KMLE,01-02-2017 14:55 MST,3.7,67.77,97370.56
KMLE,01-02-2017 15:15 MST,3.8,68.29,97337.97
KMLE,01-02-2017 15:35 MST,3.8,68.29,97337.97
KMLE,01-02-2017 15:55 MST,3.8,68.79,97337.97
KMLE,01-02-2017 16:15 MST,3.8,69.81,97337.97
KMLE,01-02-2017 16:35 MST,3.8,70.33,97337.97
KMLE,01-02-2017 16:55 MST,3.7,70.82,97305.37
KMLE,01-02-2017 17:15 MST,3.7,71.34,97305.37
KMLE,01-02-2017 17:35 MST,3.7,72.4,97240.17
KMLE,01-02-2017 17:55 MST,3.6,72.91,97272.77
KMLE,01-02-2017 18:15 MST,3.6,73.44,97305.37
KMLE,01-02-2017 18:35 MST,3.5,73.96,97272.77
KMLE,01-02-2017 18:55 MST,3.5,74.51,97305.37
KMLE,01-02-2017 19:15 MST,3.5,75.05,97272.77
KMLE,01-02-2017 19:35 MST,3.5,77.83,97305.37
KMLE,01-02-2017 19:55 MST,3.1,83.62,97337.97
KMLE,01-02-2017 20:15 MST,2.6,91.78,97305.37
KMLE,01-02-2017 20:35 MST,2.5,93.1,97272.77
KMLE,01-02-2017 20:55 MST,2.5,93.1,97272.77
KMLE,01-02-2017 21:15 MST,2.5,94.45,97272.77
KMLE,01-02-2017 21:35 MST,2.6,94.45,97337.97
KMLE,01-02-2017 21:55 MST,2.7,93.78,97370.56
KMLE,01-02-2017 22:15 MST,2.9,93.79,97403.16
KMLE,01-02-2017 22:35 MST,3,93.13,97370.56
KMLE,01-02-2017 22:55 MST,2.9,93.79,97403.16
KMLE,01-02-2017 23:15 MST,3,94.47,97403.16
KMLE,01-02-2017 23:35 MST,3.2,95.16,97370.56
KMLE,01-02-2017 23:55 MST,3.5,93.82,97337.97
KMLE,01-03-2017 00:15 MST,3.3,94.48,97337.97
KMLE,01-03-2017 00:35 MST,3.5,93.82,97305.37
KMLE,01-03-2017 00:55 MST,3.5,94.49,97272.77
KMLE,01-03-2017 01:15 MST,3.5,95.17,97240.17
KMLE,01-03-2017 01:35 MST,3.6,95.85,97174.98
KMLE,01-03-2017 01:55 MST,3.8,95.18,97174.98
KMLE,01-03-2017 02:15 MST,3.9,94.51,97142.37
KMLE,01-03-2017 02:35 MST,4,94.52,97109.78
KMLE,01-03-2017 02:55 MST,4.1,94.52,97109.78
KMLE,01-03-2017 03:15 MST,4.3,93.86,97109.78
KMLE,01-03-2017 03:35 MST,4.5,91.91,97109.78
KMLE,01-03-2017 03:55 MST,4.5,92.56,97142.37
KMLE,01-03-2017 04:15 MST,4.5,93.21,97142.37
KMLE,01-03-2017 04:35 MST,4.5,93.21,97174.98
KMLE,01-03-2017 04:55 MST,4.3,94.53,97174.98
KMLE,01-03-2017 05:15 MST,4.3,94.53,97207.57
KMLE,01-03-2017 05:35 MST,4.2,94.52,97240.17
KMLE,01-03-2017 05:55 MST,4,94.52,97272.77
KMLE,01-03-2017 06:15 MST,3.8,94.51,97305.37
KMLE,01-03-2017 06:35 MST,3.7,95.18,97337.97
KMLE,01-03-2017 06:55 MST,3.7,95.18,97337.97
KMLE,01-03-2017 07:15 MST,3.5,95.84,97403.16
KMLE,01-03-2017 07:35 MST,3.2,95.16,97435.76
KMLE,01-03-2017 07:55 MST,3,95.83,97468.36
KMLE,01-03-2017 08:04 MST,3,94.47,97500.96
KMLE,01-03-2017 08:15 MST,2.8,94.46,97566.15
KMLE,01-03-2017 08:35 MST,2.8,93.12,97566.15
KMLE,01-03-2017 08:55 MST,2.8,91.14,97598.75
KMLE,01-03-2017 09:15 MST,2.7,90.48,97598.75
KMLE,01-03-2017 09:35 MST,2.6,91.13,97631.35
KMLE,01-03-2017 09:55 MST,2.7,91.13,97631.35
KMLE,01-03-2017 10:15 MST,2.8,89.84,97663.94
KMLE,01-03-2017 10:35 MST,2.7,89.83,97663.94
KMLE,01-03-2017 10:55 MST,2.6,89.18,97696.55
KMLE,01-03-2017 11:15 MST,2.5,86.63,97696.55
KMLE,01-03-2017 11:35 MST,2.5,86.63,97729.14
KMLE,01-03-2017 11:55 MST,2.5,83.55,97761.75
KMLE,01-03-2017 12:15 MST,2.3,84.75,97794.34
KMLE,01-03-2017 12:35 MST,1.5,87.8,97794.34
KMLE,01-03-2017 12:55 MST,0.5,88.35,97826.93
KMLE,01-03-2017 13:15 MST,0,86.37,97859.54
KMLE,01-03-2017 13:35 MST,-0.2,83.2,97859.54
KMLE,01-03-2017 13:55 MST,-0.7,83.76,97859.54
KMLE,01-03-2017 14:15 MST,-1.4,82.43,97892.13
KMLE,01-03-2017 14:35 MST,-1.8,81.75,97924.74
KMLE,01-03-2017 14:55 MST,-2.2,79.86,97957.33
KMLE,01-03-2017 15:15 MST,-2.7,76.2,97989.93
KMLE,01-03-2017 15:35 MST,-3.5,76.06,98055.12
KMLE,01-03-2017 15:55 MST,-4,73.08,98055.12
KMLE,01-03-2017 16:15 MST,-4.6,71.26,98087.72
KMLE,01-03-2017 16:35 MST,-4.8,72.35,98120.32
KMLE,01-03-2017 16:55 MST,-5.2,71.14,98120.32
KMLE,01-03-2017 17:15 MST,-5.5,71.64,98120.32
KMLE,01-03-2017 17:35 MST,-5.7,68.81,98120.32
KMLE,01-03-2017 17:55 MST,-5.9,68.22,98152.92
KMLE,01-03-2017 18:15 MST,-6.2,68.15,98185.52
KMLE,01-03-2017 18:35 MST,-6.6,67.52,98218.11
KMLE,01-03-2017 18:55 MST,-6.7,68.59,98218.11
KMLE,01-03-2017 19:15 MST,-7,67.42,98250.71
KMLE,01-03-2017 19:35 MST,-7.1,67.4,98283.31
KMLE,01-03-2017 19:55 MST,-7.2,66.83,98315.91
KMLE,01-03-2017 20:15 MST,-7.4,68.43,98283.31
KMLE,01-03-2017 20:35 MST,-7.6,67.83,98315.91
KMLE,01-03-2017 20:55 MST,-7.7,68.36,98381.11
KMLE,01-03-2017 21:15 MST,-7.8,68.34,98381.11
KMLE,01-03-2017 21:35 MST,-8,66.64,98478.9
KMLE,01-03-2017 21:55 MST,-8.2,64.99,98511.5
KMLE,01-03-2017 22:15 MST,-8.5,64.38,98576.69
KMLE,01-03-2017 22:35 MST,-8.6,62.27,98609.3
KMLE,01-03-2017 22:55 MST,-8.2,62.89,98641.89
KMLE,01-03-2017 23:15 MST,-8,62.94,98674.48
KMLE,01-03-2017 23:35 MST,-7.3,61.1,98674.48
KMLE,01-03-2017 23:55 MST,-8,61.92,98674.48
KMLE,01-04-2017 00:15 MST,-8.1,60.39,98674.48
KMLE,01-04-2017 00:35 MST,-7.9,60.94,98674.48
KMLE,01-04-2017 00:55 MST,-7.2,57.72,98641.89
KMLE,01-04-2017 01:15 MST,-6.8,56.89,98641.89
KMLE,01-04-2017 01:35 MST,-6.1,54.81,98609.3
KMLE,01-04-2017 01:55 MST,-6.2,56.6,98576.69
KMLE,01-04-2017 02:15 MST,-5.8,54.89,98609.3
KMLE,01-04-2017 02:35 MST,-5.6,54.51,98609.3
KMLE,01-04-2017 02:55 MST,-5.5,54.98,98641.89
KMLE,01-04-2017 03:15 MST,-5.3,54.59,98707.09
KMLE,01-04-2017 03:35 MST,-5.5,54.98,98739.68
KMLE,01-04-2017 03:55 MST,-5.5,53.22,98739.68
KMLE,01-04-2017 04:15 MST,-5.3,52.41,98739.68
KMLE,01-04-2017 04:35 MST,-5.5,53.22,98772.29
KMLE,01-04-2017 04:55 MST,-6,54.84,98772.29
KMLE,01-04-2017 05:15 MST,-6.1,55.71,98772.29
KMLE,01-04-2017 05:35 MST,-6.6,55.11,98739.68
KMLE,01-04-2017 05:55 MST,-7,57.3,98772.29
KMLE,01-04-2017 06:15 MST,-7.3,56.75,98772.29
KMLE,01-04-2017 06:35 MST,-7.5,57.16,98772.29
KMLE,01-04-2017 06:55 MST,-7.8,58.51,98804.88
KMLE,01-04-2017 07:15 MST,-8.1,60.88,98804.88
KMLE,01-04-2017 07:35 MST,-8.4,61.31,98837.48
KMLE,01-04-2017 07:55 MST,-8.6,62.27,98837.48
KMLE,01-04-2017 08:15 MST,-8.6,62.27,98870.08
KMLE,01-04-2017 08:35 MST,-8.7,62.76,98837.48
KMLE,01-04-2017 08:55 MST,-8.9,63.75,98870.08
KMLE,01-04-2017 09:15 MST,-9.1,63.18,98902.67
KMLE,01-04-2017 09:35 MST,-9.3,63.65,98935.28
KMLE,01-04-2017 09:55 MST,-9.6,62.01,98935.28
KMLE,01-04-2017 10:15 MST,-9.8,63,98935.28
KMLE,01-04-2017 10:35 MST,-10,64,98935.28
KMLE,01-04-2017 10:55 MST,-10.2,65.03,98935.28
KMLE,01-04-2017 11:15 MST,-10.5,66.59,98935.28
KMLE,01-04-2017 11:35 MST,-10.6,63.85,98935.28
KMLE,01-04-2017 11:55 MST,-10.9,65.4,98935.28
KMLE,01-04-2017 12:15 MST,-11.1,65.9,98935.28
KMLE,01-04-2017 12:35 MST,-11.5,62.03,98935.28
KMLE,01-04-2017 12:55 MST,-11.7,64.11,98935.28
KMLE,01-04-2017 13:15 MST,-12,65.67,98935.28
KMLE,01-04-2017 13:35 MST,-12.3,67.28,98935.28
KMLE,01-04-2017 13:55 MST,-12.4,68.4,98902.67
KMLE,01-04-2017 14:15 MST,-12.6,69.52,98902.67
KMLE,01-04-2017 14:35 MST,-12.6,66.64,98935.28
KMLE,01-04-2017 14:55 MST,-12.8,67.73,98967.87
KMLE,01-04-2017 15:15 MST,-12.9,67.14,98967.87
KMLE,01-04-2017 15:35 MST,-12.8,67.73,98935.28
KMLE,01-04-2017 15:55 MST,-12.9,66.57,98935.28
KMLE,01-04-2017 16:15 MST,-12.7,65.5,98967.87
KMLE,01-04-2017 16:35 MST,-12.5,66.11,98935.28
KMLE,01-04-2017 16:55 MST,-12.5,67.23,98902.67
KMLE,01-04-2017 17:15 MST,-12.5,65,98902.67
KMLE,01-04-2017 17:35 MST,-12.3,63.41,98935.28
KMLE,01-04-2017 17:55 MST,-12.3,64.5,98902.67
KMLE,01-04-2017 18:15 MST,-12.2,63.44,98902.67
KMLE,01-04-2017 18:35 MST,-12.2,62.37,98902.67
KMLE,01-04-2017 18:55 MST,-12.2,61.32,98902.67
KMLE,01-04-2017 19:15 MST,-12,60.85,98902.67
KMLE,01-04-2017 19:35 MST,-12.2,61.84,98935.28
KMLE,01-04-2017 19:55 MST,-12,61.37,98967.87
KMLE,01-04-2017 20:15 MST,-12,60.85,98967.87
KMLE,01-04-2017 20:35 MST,-12,62.42,98935.28
KMLE,01-04-2017 20:55 MST,-12,60.85,98902.67
KMLE,01-04-2017 21:15 MST,-12,61.9,98935.28
KMLE,01-04-2017 21:35 MST,-11.7,61.98,98935.28
KMLE,01-04-2017 21:55 MST,-11.8,58.87,98902.67
KMLE,01-04-2017 22:15 MST,-12,57.82,98902.67
KMLE,01-04-2017 22:35 MST,-11.5,55.54,98902.67
KMLE,01-04-2017 22:55 MST,-11.5,55.07,98902.67
KMLE,01-04-2017 23:15 MST,-11.1,55.18,98902.67
KMLE,01-04-2017 23:35 MST,-10.9,55.72,98902.67
KMLE,01-04-2017 23:55 MST,-10.8,53.88,98870.08
KMLE,01-05-2017 00:15 MST,-11,52.91,98837.48
KMLE,01-05-2017 00:35 MST,-10.9,54.77,98772.29
KMLE,01-05-2017 00:55 MST,-10.4,53.09,98772.29
KMLE,01-05-2017 01:15 MST,-10.6,52.13,98739.68
KMLE,01-05-2017 01:35 MST,-10.5,50.84,98707.09
KMLE,01-05-2017 01:55 MST,-10.1,47.59,98641.89
KMLE,01-05-2017 02:15 MST,-10.2,47.56,98609.3
KMLE,01-05-2017 02:35 MST,-10,46.81,98576.69
KMLE,01-05-2017 02:55 MST,-9.8,47.28,98544.1
KMLE,01-05-2017 03:15 MST,-9.8,47.28,98511.5
KMLE,01-05-2017 03:35 MST,-9.9,46.84,98478.9
KMLE,01-05-2017 03:55 MST,-9.8,46.47,98478.9
KMLE,01-05-2017 04:15 MST,-9.8,47.68,98478.9
KMLE,01-05-2017 04:35 MST,-9.6,47.75,98478.9
KMLE,01-05-2017 04:55 MST,-9.8,50.62,98446.3
KMLE,01-05-2017 05:15 MST,-10.1,56.42,98478.9
KMLE,01-05-2017 05:35 MST,-10.1,54.09,98446.3
KMLE,01-05-2017 05:55 MST,-10.1,52.73,98478.9
KMLE,01-05-2017 06:15 MST,-10.3,59.79,98478.9
KMLE,01-05-2017 06:35 MST,-10.5,65.49,98446.3
KMLE,01-05-2017 06:55 MST,-10.7,71.11,98413.7
KMLE,01-05-2017 07:15 MST,-11,74.05,98381.11
KMLE,01-05-2017 07:35 MST,-11,74.66,98413.7
KMLE,01-05-2017 07:55 MST,-11,77.16,98446.3
KMLE,01-05-2017 08:15 MST,-11,77.8,98478.9
KMLE,01-05-2017 08:35 MST,-11,78.44,98446.3
KMLE,01-05-2017 08:55 MST,-11,77.8,98446.3
KMLE,01-05-2017 09:15 MST,-11.2,77.76,98413.7
KMLE,01-05-2017 09:35 MST,-11.2,77.76,98413.7
KMLE,01-05-2017 09:55 MST,-11.1,78.42,98446.3
KMLE,01-05-2017 10:15 MST,-11,78.44,98446.3
KMLE,01-05-2017 10:35 MST,-11,77.8,98446.3
KMLE,01-05-2017 10:55 MST,-11,78.44,98478.9
KMLE,01-05-2017 11:15 MST,-11,79.09,98446.3
KMLE,01-05-2017 11:35 MST,-11,78.44,98446.3
KMLE,01-05-2017 11:55 MST,-11,77.16,98413.7
KMLE,01-05-2017 12:15 MST,-11.1,77.14,98413.7
KMLE,01-05-2017 12:35 MST,-11.4,78.37,98413.7
KMLE,01-05-2017 12:55 MST,-11.5,79.66,98413.7
KMLE,01-05-2017 13:15 MST,-11.6,78.34,98348.51
KMLE,01-05-2017 13:35 MST,-11.8,80.27,98381.11
KMLE,01-05-2017 13:55 MST,-12,81.57,98413.7
KMLE,01-05-2017 14:15 MST,-11.8,82.27,98413.7
KMLE,01-05-2017 14:35 MST,-11.6,82.3,98381.11
KMLE,01-05-2017 14:55 MST,-11.5,81.64,98315.91
KMLE,01-05-2017 15:15 MST,-11.5,81.64,98348.51
KMLE,01-05-2017 15:35 MST,-11.7,79.62,98348.51
KMLE,01-05-2017 15:55 MST,-11.7,79.62,98381.11
KMLE,01-05-2017 16:15 MST,-11.6,78.99,98283.31
KMLE,01-05-2017 16:35 MST,-11.6,78.99,98283.31
KMLE,01-05-2017 16:55 MST,-11.5,78.36,98283.31
KMLE,01-05-2017 17:15 MST,-11.3,77.11,98283.31
KMLE,01-05-2017 17:55 MST,-11.5,76.44,98283.31
KMLE,01-05-2017 18:15 MST,-11.5,72.13,98283.31
KMLE,01-05-2017 18:35 MST,-11.6,72.11,98250.71
KMLE,01-05-2017 18:55 MST,-11.7,71.49,98283.31
KMLE,01-05-2017 19:15 MST,-11.8,70.88,98381.11
KMLE,01-05-2017 19:35 MST,-11.9,69.68,98348.51
KMLE,01-05-2017 19:55 MST,-12,71.43,98348.51
KMLE,01-05-2017 20:15 MST,-12.3,73.79,98381.11
KMLE,01-05-2017 20:35 MST,-12.6,74.35,98413.7
KMLE,01-05-2017 20:55 MST,-12.8,70.66,98478.9
KMLE,01-05-2017 21:15 MST,-13.2,67.07,98446.3
KMLE,01-05-2017 21:35 MST,-13.4,68.17,98478.9
KMLE,01-05-2017 21:55 MST,-13.2,67.07,98511.5
KMLE,01-05-2017 22:15 MST,-13.1,64.84,98511.5
KMLE,01-05-2017 22:35 MST,-13.1,64.29,98511.5
KMLE,01-05-2017 22:55 MST,-12.9,64.9,98511.5
KMLE,01-05-2017 23:15 MST,-12.8,62.75,98511.5
KMLE,01-05-2017 23:35 MST,-12.7,63.85,98478.9
KMLE,01-05-2017 23:55 MST,-12.5,65,98511.5
KMLE,01-06-2017 00:15 MST,-12,63.49,98511.5
KMLE,01-06-2017 00:35 MST,-12,63.49,98478.9
KMLE,01-06-2017 00:55 MST,-12,63.49,98446.3
KMLE,01-06-2017 01:15 MST,-11.6,63.59,98413.7
KMLE,01-06-2017 01:35 MST,-11.6,63.06,98413.7
KMLE,01-06-2017 01:55 MST,-11.2,59.04,98413.7
KMLE,01-06-2017 02:15 MST,-11.7,58.9,98381.11
KMLE,01-06-2017 02:35 MST,-11.4,59.49,98381.11
KMLE,01-06-2017 02:55 MST,-11.2,55.63,98381.11
KMLE,01-06-2017 03:15 MST,-10.7,57.21,98381.11
KMLE,01-06-2017 03:35 MST,-11,57.12,98381.11
KMLE,01-06-2017 03:55 MST,-11.1,56.61,98381.11
KMLE,01-06-2017 04:15 MST,-11,58.1,98413.7
KMLE,01-06-2017 04:35 MST,-11,59.6,98413.7
KMLE,01-06-2017 04:55 MST,-11,64.29,98446.3
KMLE,01-06-2017 05:15 MST,-11,60.1,98446.3
KMLE,01-06-2017 05:35 MST,-11.2,62.11,98446.3
KMLE,01-06-2017 05:55 MST,-11.5,65.8,98446.3
KMLE,01-06-2017 06:15 MST,-11.6,62.53,98478.9
KMLE,01-06-2017 06:35 MST,-11.8,65.17,98511.5
KMLE,01-06-2017 06:55 MST,-11.8,65.72,98511.5
KMLE,01-06-2017 07:15 MST,-12.1,69.63,98544.1
KMLE,01-06-2017 07:35 MST,-12.4,70.74,98544.1
KMLE,01-06-2017 07:55 MST,-12.5,70.13,98576.69
KMLE,01-06-2017 08:15 MST,-12.7,70.09,98544.1
KMLE,01-06-2017 08:35 MST,-13.1,70.59,98511.5
KMLE,01-06-2017 08:55 MST,-13.2,69.38,98511.5
KMLE,01-06-2017 09:35 MST,-13.2,68.22,98511.5
KMLE,01-06-2017 09:55 MST,-13.4,67.59,98576.69
KMLE,01-06-2017 10:15 MST,-13.7,69.27,98609.3
KMLE,01-06-2017 10:35 MST,-14,70.39,98609.3
KMLE,01-06-2017 10:55 MST,-14.3,72.15,98609.3
KMLE,01-06-2017 11:15 MST,-14.1,70.97,98576.69
KMLE,01-06-2017 11:35 MST,-13.9,69.82,98544.1
KMLE,01-06-2017 11:55 MST,-14,68.61,98576.69
KMLE,01-06-2017 12:15 MST,-14.4,70.3,98576.69
KMLE,01-06-2017 12:35 MST,-14.7,70.84,98576.69
KMLE,01-06-2017 12:55 MST,-14.6,71.47,98576.69
KMLE,01-06-2017 13:15 MST,-15.4,71.91,98576.69
KMLE,01-06-2017 13:35 MST,-15,71.38,98609.3
KMLE,01-06-2017 13:55 MST,-15.1,71.36,98641.89
KMLE,01-06-2017 14:15 MST,-15,71.38,98641.89
KMLE,01-06-2017 14:35 MST,-15.5,73.77,98641.89
KMLE,01-06-2017 14:55 MST,-16,75.6,98641.89
KMLE,01-06-2017 15:15 MST,-16.3,74.89,98609.3
KMLE,01-06-2017 15:35 MST,-16.1,76.23,98609.3
KMLE,01-06-2017 15:55 MST,-16,75.6,98576.69
KMLE,01-06-2017 16:15 MST,-16.6,76.8,98641.89
KMLE,01-06-2017 16:35 MST,-16.5,76.15,98707.09
KMLE,01-06-2017 16:55 MST,-16.6,76.14,98707.09
KMLE,01-06-2017 17:15 MST,-16.7,74.81,98707.09
KMLE,01-06-2017 17:35 MST,-16.9,74.12,98674.48
KMLE,01-06-2017 17:55 MST,-17.1,74.73,98674.48
KMLE,01-06-2017 18:15 MST,-17.2,75.36,98707.09
KMLE,01-06-2017 18:35 MST,-16.8,74.14,98707.09
KMLE,01-06-2017 18:55 MST,-17,74.1,98707.09
KMLE,01-06-2017 19:15 MST,-17.1,76.04,98707.09
KMLE,01-06-2017 19:35 MST,-17.8,76.57,98707.09
KMLE,01-06-2017 19:55 MST,-17.5,76.63,98707.09
KMLE,01-06-2017 20:15 MST,-17.9,75.23,98772.29
KMLE,01-06-2017 20:35 MST,-17.6,73.98,98739.68
KMLE,01-06-2017 20:55 MST,-17.2,71.52,98772.29
KMLE,01-06-2017 21:15 MST,-17.5,73.36,98772.29
KMLE,01-06-2017 21:35 MST,-17.5,72.08,98804.88
KMLE,01-06-2017 21:55 MST,-17.2,70.9,98804.88
KMLE,01-06-2017 22:15 MST,-16.5,68.62,98804.88
KMLE,01-06-2017 22:35 MST,-15.6,65.33,98870.08
KMLE,01-06-2017 22:55 MST,-14.7,66.13,98902.67
KMLE,01-06-2017 23:15 MST,-14.5,63.93,98902.67
KMLE,01-06-2017 23:35 MST,-13.6,63.07,98902.67
KMLE,01-06-2017 23:55 MST,-13,61.63,98902.67
KMLE,01-07-2017 00:15 MST,-12.3,60.77,98870.08
KMLE,01-07-2017 00:35 MST,-11.4,58.98,98870.08
KMLE,01-07-2017 00:55 MST,-10.9,58.62,98837.48
KMLE,01-07-2017 01:15 MST,-10.3,58.3,98804.88
KMLE,01-07-2017 01:35 MST,-9.9,57.92,98772.29
KMLE,01-07-2017 01:55 MST,-9.8,55.57,98772.29
KMLE,01-07-2017 02:15 MST,-9.3,56.65,98772.29
KMLE,01-07-2017 02:35 MST,-8.9,56.77,98739.68
KMLE,01-07-2017 02:55 MST,-8.9,57.24,98739.68
KMLE,01-07-2017 03:15 MST,-8.6,57.33,98739.68
KMLE,01-07-2017 03:35 MST,-8.5,56.88,98739.68
KMLE,01-07-2017 03:55 MST,-8.1,56.99,98739.68
KMLE,01-07-2017 04:15 MST,-8,55.62,98739.68
KMLE,01-07-2017 04:35 MST,-7.8,55.22,98772.29
KMLE,01-07-2017 04:55 MST,-7.8,55.22,98772.29
KMLE,01-07-2017 05:15 MST,-7.7,54.79,98772.29
KMLE,01-07-2017 05:35 MST,-8.1,54.68,98804.88
KMLE,01-07-2017 05:55 MST,-8.2,54.65,98837.48
KMLE,01-07-2017 06:15 MST,-8.6,55.45,98837.48
KMLE,01-07-2017 06:35 MST,-8.9,55.36,98870.08
KMLE,01-07-2017 06:55 MST,-9.1,56.24,98902.67
KMLE,01-07-2017 07:15 MST,-9.5,57.55,98935.28
KMLE,01-07-2017 07:35 MST,-9.7,57.5,98935.28
KMLE,01-07-2017 07:55 MST,-10.1,59.84,98967.87
KMLE,01-07-2017 08:15 MST,-10.9,62.71,98967.87
KMLE,01-07-2017 08:35 MST,-11.4,64.73,99000.47
KMLE,01-07-2017 08:55 MST,-11.8,66.84,99000.47
KMLE,01-07-2017 09:15 MST,-12,67.92,99033.07
KMLE,01-07-2017 09:35 MST,-12.3,70.77,99033.07
KMLE,01-07-2017 09:55 MST,-12.4,70.15,99033.07
KMLE,01-07-2017 10:15 MST,-12.5,71.32,99033.07
KMLE,01-07-2017 10:35 MST,-12.8,74.31,99033.07
KMLE,01-07-2017 10:55 MST,-12.8,74.94,99033.07
KMLE,01-07-2017 11:15 MST,-12.8,74.94,99065.67
KMLE,01-07-2017 11:35 MST,-12.8,76.2,99065.67
KMLE,01-07-2017 11:55 MST,-13.1,77.43,99098.26
KMLE,01-07-2017 12:15 MST,-13.3,78.05,99098.26
KMLE,01-07-2017 12:35 MST,-13.4,80.68,99098.26
KMLE,01-07-2017 12:55 MST,-13.5,78.67,99098.26
KMLE,01-07-2017 13:15 MST,-13.5,78.01,99065.67
KMLE,01-07-2017 13:35 MST,-13.5,78.01,99065.67
KMLE,01-07-2017 13:55 MST,-13.6,78.65,99033.07
KMLE,01-07-2017 14:15 MST,-13.3,78.05,99000.47
KMLE,01-07-2017 14:35 MST,-13,78.1,99033.07
KMLE,01-07-2017 14:55 MST,-12.8,76.84,99065.67
KMLE,01-07-2017 15:15 MST,-13.1,79.4,99098.26
KMLE,01-07-2017 15:35 MST,-13.3,82.74,99098.26
KMLE,01-07-2017 15:55 MST,-13.5,84.1,99130.86
KMLE,01-07-2017 16:15 MST,-13.4,82.73,99163.46
KMLE,01-07-2017 16:35 MST,-13.5,84.1,99163.46
KMLE,01-07-2017 16:55 MST,-13.6,84.09,99196.06
KMLE,01-07-2017 17:15 MST,-13.6,84.09,99228.66
KMLE,01-07-2017 17:35 MST,-13.7,84.78,99261.25
KMLE,01-07-2017 17:55 MST,-13.6,84.79,99261.25
KMLE,01-07-2017 18:15 MST,-13.9,84.05,99261.25
KMLE,01-07-2017 18:35 MST,-14,84.74,99261.25
KMLE,01-07-2017 18:55 MST,-12.3,79.53,99326.45
KMLE,01-07-2017 19:15 MST,-11.1,75.89,99359.05
KMLE,01-07-2017 19:35 MST,-10.9,74.68,99391.65
KMLE,01-07-2017 19:55 MST,-10.6,74.13,99424.24
KMLE,01-07-2017 20:15 MST,-10,72.44,99456.85
KMLE,01-07-2017 20:35 MST,-10,71.85,99522.04
KMLE,01-07-2017 20:55 MST,-10.3,71.79,99522.04
KMLE,01-07-2017 21:15 MST,-10.5,72.34,99587.23
KMLE,01-07-2017 21:35 MST,-10.5,72.94,99652.43
KMLE,01-07-2017 21:55 MST,-10.2,73,99685.03
KMLE,01-07-2017 22:15 MST,-9.8,71.31,99750.22
KMLE,01-07-2017 22:35 MST,-9.6,72.53,99782.83
